Product_ID;Outlet_Location_Type;Outlet_Type;Product_Weight;Product_Fat_Content;Product_Visibility;Product_Type;Product_MRP;Product_Outlet_Sales;Outlet_Establishment;Outlet_Size;Outlet_ID
FDE08;Tier 3;Supermarket Type2;18.2;Low Fat;0.049520593;Fruits and Vegetables;147.3734;2375.5744;2009;Medium;OUT018
FDQ09;Tier 2;Supermarket Type1;7.235;Low Fat;0.058121214;Snack Foods;115.8834;1382.2008;2004;Small;OUT035
FDG28;Tier 1;Supermarket Type1;9.285;Regular;0.049280292;Frozen Foods;245.6144;3920.2304;1997;Small;OUT046
FDI40;Tier 3;Supermarket Type2;11.5;Regular;0.126114605;Frozen Foods;99.3358;804.2864;2009;Medium;OUT018
NCS54;Tier 3;Supermarket Type1;13.6;Low Fat;0.009984847;Household;175.437;1940.807;1987;High;OUT013
NCX54;Tier 2;Supermarket Type1;9.195;Low Fat;0.048050783;Household;105.6622;1693.7952;2004;Small;OUT035
DRB13;Tier 1;Supermarket Type1;6.115;Regular;0.007055292;Soft Drinks;188.653;3605.307;1999;Medium;OUT049
FDF11;Tier 1;Supermarket Type1;10.195;Regular;0.017658634;Starchy Foods;240.1538;1442.1228;1999;Medium;OUT049
FDM33;Tier 1;Supermarket Type1;15.6;Low Fat;0.087719692;Snack Foods;218.5798;4407.596;1997;Small;OUT046
FDG33;Tier 1;Supermarket Type1;5.365;Regular;0.140458316;Seafood;169.7764;3263.7516;1999;Medium;OUT049
FDI46;Tier 1;Supermarket Type1;9.5;Low Fat;0.074460855;Snack Foods;253.6724;5033.448;1999;Medium;OUT049
FDY39;Tier 1;Supermarket Type1;5.305;Regular;0.04710181;Meat;181.8608;4594.02;1999;Medium;OUT049
FDE04;Tier 2;Supermarket Type1;19.75;Regular;0.018019662;Frozen Foods;181.566;2876.256;2004;Small;OUT035
DRH15;Tier 3;Supermarket Type2;8.775;Low Fat;0.110359004;Dairy;42.7428;790.9704;2009;Medium;OUT018
FDY57;Tier 2;Supermarket Type1;20.2;Regular;0.121231308;Snack Foods;97.5752;1534.0032;2004;Small;OUT035
DRM23;Tier 2;Supermarket Type1;16.6;Low Fat;0.135707553;Hard Drinks;170.6422;1379.5376;2004;Small;OUT035
FDO56;Tier 2;Supermarket Type1;10.195;Regular;0.044974051;Fruits and Vegetables;115.5808;1874.8928;2004;Small;OUT035
FDV23;Tier 3;Supermarket Type2;11;Low Fat;0.1062679;Breads;123.2046;3237.1196;2009;Medium;OUT018
FDP45;Tier 1;Supermarket Type1;15.7;Regular;0.030624844;Snack Foods;252.2724;1258.362;1997;Small;OUT046
FDJ10;Tier 1;Supermarket Type1;5.095;Regular;0.129705008;Snack Foods;141.8838;1966.7732;1999;Medium;OUT049
FDB29;Tier 1;Supermarket Type1;16.7;Regular;0.052493162;Frozen Foods;113.9176;2519.3872;1999;Medium;OUT049
FDP09;Tier 1;Supermarket Type1;19.75;Low Fat;0.033942546;Snack Foods;213.5902;4460.1942;1999;Medium;OUT049
FDN38;Tier 1;Supermarket Type1;6.615;Regular;0.091971856;Canned;251.6408;6008.1792;1997;Small;OUT046
FDH32;Tier 1;Supermarket Type1;12.8;Low Fat;0.076060037;Fruits and Vegetables;95.141;868.869;1997;Small;OUT046
FDH31;Tier 2;Supermarket Type1;12;Regular;0.020407296;Meat;99.9042;595.2252;2004;Small;OUT035
FDB11;Tier 3;Supermarket Type1;16;Low Fat;0.060797393;Starchy Foods;223.8404;3600.6464;1987;High;OUT013
FDX03;Tier 1;Supermarket Type1;15.85;Regular;0.061190964;Meat;47.1744;996.0368;1999;Medium;OUT049
FDF04;Tier 2;Supermarket Type1;17.5;Low Fat;0.013634468;Frozen Foods;256.4304;1808.3128;2004;Small;OUT035
DRB13;Tier 2;Supermarket Type1;6.115;Regular;0.007043008;Soft Drinks;190.353;569.259;2004;Small;OUT035
FDK14;Tier 3;Supermarket Type1;6.98;Low Fat;0.041071581;Canned;82.5934;1310.2944;1987;High;OUT013
FDM52;Tier 1;Supermarket Type1;15.1;Low Fat;0.025993423;Frozen Foods;147.4076;2808.3444;1997;Small;OUT046
FDU04;Tier 1;Supermarket Type1;7.93;Low Fat;0.005557062;Frozen Foods;122.1414;2924.1936;1999;Medium;OUT049
DRE37;Tier 3;Supermarket Type2;13.5;Low Fat;0.094603404;Soft Drinks;187.0872;3214.4824;2009;Medium;OUT018
FDG29;Tier 1;Supermarket Type1;17.6;Low Fat;0.056379439;Frozen Foods;42.7454;293.6178;1999;Medium;OUT049
FDU22;Tier 2;Supermarket Type1;12.35;Low Fat;0.093278912;Snack Foods;118.7124;2607.2728;2004;Small;OUT035
NCF07;Tier 1;Supermarket Type1;9;Low Fat;0.032022535;Household;101.8016;1720.4272;1997;Small;OUT046
DRH49;Tier 3;Supermarket Type2;19.7;Low Fat;0.024756031;Soft Drinks;83.8592;247.6776;2009;Medium;OUT018
FDQ34;Tier 2;Supermarket Type1;10.85;Low Fat;0.162211939;Snack Foods;107.0622;741.0354;2004;Small;OUT035
FDZ38;Tier 3;Supermarket Type2;17.6;Low Fat;0.008033611;Dairy;174.2422;4311.055;2009;Medium;OUT018
FDW35;Tier 3;Supermarket Type2;10.6;Low Fat;0.011134397;Breads;42.8454;167.7816;2009;Medium;OUT018
FDG20;Tier 3;Supermarket Type2;15.5;Regular;0.126199917;Fruits and Vegetables;178.4028;1239.7196;2009;Medium;OUT018
FDZ56;Tier 1;Supermarket Type1;16.25;Low Fat;0.025776994;Fruits and Vegetables;169.9474;2863.6058;1999;Medium;OUT049
NCU41;Tier 1;Supermarket Type1;18.85;Low Fat;0.052054819;Health and Hygiene;189.1846;2101.9306;1997;Small;OUT046
NCR29;Tier 3;Supermarket Type2;7.565;Low Fat;0.054863459;Health and Hygiene;58.393;509.337;2009;Medium;OUT018
FDO32;Tier 1;Supermarket Type1;6.36;Low Fat;0.120543611;Fruits and Vegetables;45.806;1165.15;1997;Small;OUT046
FDE14;Tier 2;Supermarket Type1;13.65;Regular;0.031439206;Canned;100.07;2596.62;2004;Small;OUT035
FDO04;Tier 3;Supermarket Type2;16.6;Low Fat;0.026645307;Frozen Foods;53.5614;939.4438;2009;Medium;OUT018
FDL58;Tier 3;Supermarket Type2;5.78;Regular;0.074451126;Snack Foods;264.5568;6327.7632;2009;Medium;OUT018
NCI55;Tier 1;Supermarket Type1;18.6;Low Fat;0.012673238;Household;121.5414;4020.7662;1999;Medium;OUT049
FDN04;Tier 1;Supermarket Type1;11.8;Regular;0.014087057;Frozen Foods;180.3344;1427.4752;1997;Small;OUT046
FDB02;Tier 3;Supermarket Type1;9.695;Regular;0.029140008;Canned;176.337;3528.74;1987;High;OUT013
FDQ58;Tier 1;Supermarket Type1;7.315;Low Fat;0.01532563;Snack Foods;153.434;459.402;1999;Medium;OUT049
FDY11;Tier 3;Supermarket Type1;6.71;Regular;0.029535852;Baking Goods;67.5142;593.2278;1987;High;OUT013
FDP52;Tier 3;Supermarket Type2;18.7;Regular;0.070979698;Frozen Foods;229.501;1607.907;2009;Medium;OUT018
FDW39;Tier 1;Supermarket Type1;6.69;Regular;0.036910398;Meat;175.037;2117.244;1997;Small;OUT046
FDI21;Tier 3;Supermarket Type1;5.59;Regular;0.056555715;Snack Foods;62.6168;639.168;1987;High;OUT013
FDD50;Tier 3;Supermarket Type2;18.85;Low Fat;0.142219209;Canned;167.6132;1522.0188;2009;Medium;OUT018
FDX16;Tier 1;Supermarket Type1;17.85;Low Fat;0.065810045;Frozen Foods;149.105;2247.075;1997;Small;OUT046
FDQ28;Tier 1;Supermarket Type1;14;Regular;0.060427062;Frozen Foods;153.5656;3089.312;1997;Small;OUT046
FDT52;Tier 1;Supermarket Type1;9.695;Regular;0.047429578;Frozen Foods;245.8144;3430.2016;1997;Small;OUT046
FDX15;Tier 1;Supermarket Type1;17.2;Low Fat;0.156541861;Meat;162.4578;2888.2404;1999;Medium;OUT049
FDP07;Tier 1;Supermarket Type1;18.2;Low Fat;0.089901774;Fruits and Vegetables;197.511;392.822;1997;Small;OUT046
FDV16;Tier 3;Supermarket Type2;7.75;Regular;0.083268523;Frozen Foods;32.9558;101.8674;2009;Medium;OUT018
FDK08;Tier 1;Supermarket Type1;9.195;Regular;0.122494876;Fruits and Vegetables;100.1016;1416.8224;1999;Medium;OUT049
FDY04;Tier 1;Supermarket Type1;17.7;Regular;0.042542484;Frozen Foods;161.921;2120.573;1999;Medium;OUT049
FDN31;Tier 1;Supermarket Type1;11.5;Low Fat;0.072881535;Fruits and Vegetables;191.353;2277.036;1997;Small;OUT046
FDC26;Tier 3;Supermarket Type2;10.195;Low Fat;0.126897925;Canned;110.6886;1223.0746;2009;Medium;OUT018
NCT41;Tier 3;Supermarket Type1;15.7;Low Fat;0.055943697;Health and Hygiene;150.6024;2428.8384;1987;High;OUT013
NCP29;Tier 2;Supermarket Type1;8.42;Low Fat;0.112249781;Health and Hygiene;64.3168;703.0848;2004;Small;OUT035
FDH60;Tier 1;Supermarket Type1;19.7;Regular;0.08073703;Baking Goods;197.011;3338.987;1997;Small;OUT046
FDK55;Tier 3;Supermarket Type1;18.5;Low Fat;0.025740259;Meat;89.4172;1605.9096;1987;High;OUT013
FDA13;Tier 3;Supermarket Type2;15.85;Low Fat;0.078874948;Canned;37.4506;303.6048;2009;Medium;OUT018
FDV40;Tier 3;Supermarket Type1;17.35;Low Fat;0.014679558;Frozen Foods;73.6038;739.038;1987;High;OUT013
NCY42;Tier 1;Supermarket Type1;6.38;Low Fat;0.015162573;Household;145.147;3006.087;1997;Small;OUT046
FDN49;Tier 1;Supermarket Type1;17.25;Regular;0.125224466;Breakfast;41.248;679.116;1997;Small;OUT046
FDB05;Tier 1;Supermarket Type1;5.155;Low Fat;0.083198341;Frozen Foods;246.0776;990.7104;1997;Small;OUT046
FDS45;Tier 2;Supermarket Type1;5.175;Regular;0.029490377;Snack Foods;107.6622;2858.2794;2004;Small;OUT035
NCE19;Tier 1;Supermarket Type1;8.97;Low Fat;0.093159233;Household;55.7956;1037.3164;1999;Medium;OUT049
FDY13;Tier 1;Supermarket Type1;12.1;Low Fat;0.030174246;Canned;76.667;1531.34;1999;Medium;OUT049
NCO17;Tier 3;Supermarket Type2;10;Low Fat;0.073678663;Health and Hygiene;120.944;2037.348;2009;Medium;OUT018
DRK12;Tier 3;Supermarket Type2;9.5;Low Fat;0.042056944;Soft Drinks;31.89;366.19;2009;Medium;OUT018
FDP44;Tier 3;Supermarket Type1;16.5;Regular;0.07964724;Fruits and Vegetables;101.4332;1948.1308;1987;High;OUT013
FDV25;Tier 3;Supermarket Type1;5.905;Low Fat;0.045614252;Canned;221.5456;6852.4136;1987;High;OUT013
FDS60;Tier 3;Supermarket Type2;20.85;Low Fat;0.032580705;Baking Goods;180.066;2157.192;2009;Medium;OUT018
FDP33;Tier 1;Supermarket Type1;18.7;Low Fat;0.089272253;Snack Foods;254.7672;5113.344;1997;Small;OUT046
FDU59;Tier 3;Supermarket Type1;5.78;Low Fat;0.096306016;Breads;161.9552;2111.9176;1987;High;OUT013
FDL26;Tier 3;Supermarket Type2;18;Low Fat;0.073490977;Canned;157.3972;778.986;2009;Medium;OUT018
FDQ19;Tier 3;Supermarket Type1;7.35;Regular;0.014353174;Fruits and Vegetables;242.6512;969.4048;1987;High;OUT013
FDQ14;Tier 1;Supermarket Type1;9.27;Low Fat;0.061883353;Dairy;147.905;1647.855;1999;Medium;OUT049
FDC08;Tier 1;Supermarket Type1;19;Regular;0.10361083;Fruits and Vegetables;228.372;905.488;1999;Medium;OUT049
FDL38;Tier 3;Supermarket Type1;13.8;Regular;0.014720848;Canned;89.9172;1516.6924;1987;High;OUT013
FDX49;Tier 2;Supermarket Type1;4.615;Regular;0.101812521;Canned;232.23;5126.66;2004;Small;OUT035
FDO49;Tier 1;Supermarket Type1;10.6;Regular;0.033103556;Breakfast;48.9008;708.4112;1999;Medium;OUT049
FDR21;Tier 1;Supermarket Type1;19.7;Low Fat;0.066935459;Snack Foods;177.537;3175.866;1997;Small;OUT046
NCC30;Tier 1;Supermarket Type1;16.6;Low Fat;0.027579198;Household;178.7344;1605.9096;1997;Small;OUT046
FDR36;Tier 2;Supermarket Type1;6.715;Regular;0.121563385;Baking Goods;43.7454;545.2902;2004;Small;OUT035
NCI43;Tier 3;Supermarket Type1;19.85;Low Fat;0.025947095;Household;46.9376;575.2512;1987;High;OUT013
FDD23;Tier 1;Supermarket Type1;9.5;Regular;0.048761223;Starchy Foods;186.5898;5238.5144;1999;Medium;OUT049
FDM25;Tier 2;Supermarket Type1;10.695;Regular;0.060654268;Breakfast;174.7712;3339.6528;2004;Small;OUT035
FDX43;Tier 2;Supermarket Type1;5.655;Low Fat;0.085258864;Fruits and Vegetables;165.85;1830.95;2004;Small;OUT035
FDW09;Tier 1;Supermarket Type1;13.65;Regular;0.025961116;Snack Foods;80.4302;316.9208;1999;Medium;OUT049
FDT27;Tier 1;Supermarket Type1;11.395;Regular;0.069587171;Meat;234.6616;4687.232;1997;Small;OUT046
FDN39;Tier 1;Supermarket Type1;19.35;Regular;0.065520388;Meat;168.3816;1342.2528;1997;Small;OUT046
FDD23;Tier 3;Supermarket Type2;9.5;Regular;0.048883854;Starchy Foods;185.7898;2619.2572;2009;Medium;OUT018
FDB03;Tier 1;Supermarket Type1;17.75;Regular;0.157075658;Dairy;240.5538;3845.6608;1999;Medium;OUT049
FDA09;Tier 3;Supermarket Type2;13.35;Regular;0.149974858;Snack Foods;179.766;5932.278;2009;Medium;OUT018
FDJ02;Tier 1;Supermarket Type1;17.2;Regular;0.025205909;Canned;149.1418;1177.1344;1999;Medium;OUT049
FDK32;Tier 1;Supermarket Type1;16.25;Regular;0.049051717;Fruits and Vegetables;152.4682;2439.4912;1999;Medium;OUT049
FDS49;Tier 3;Supermarket Type2;9;Low Fat;0.079668739;Canned;79.6644;1571.288;2009;Medium;OUT018
DRK39;Tier 1;Supermarket Type1;7.02;Low Fat;0.049865399;Dairy;82.925;1165.15;1997;Small;OUT046
FDX09;Tier 1;Supermarket Type1;9;Low Fat;0.065350715;Snack Foods;175.437;3175.866;1999;Medium;OUT049
NCN17;Tier 3;Supermarket Type1;11;Low Fat;0.05489331;Health and Hygiene;101.9358;1105.8938;1987;High;OUT013
FDU52;Tier 3;Supermarket Type2;7.56;Low Fat;0.064030636;Frozen Foods;154.463;2503.408;2009;Medium;OUT018
DRD13;Tier 1;Supermarket Type1;15;Low Fat;0.049155769;Soft Drinks;65.2168;958.752;1999;Medium;OUT049
DRE48;Tier 3;Supermarket Type2;8.43;Low Fat;0.017396308;Soft Drinks;196.0768;4138.6128;2009;Medium;OUT018
NCO02;Tier 2;Supermarket Type1;11.15;Low Fat;0.073354286;Others;66.8142;2372.9112;2004;Small;OUT035
FDL03;Tier 3;Supermarket Type2;19.25;Regular;0.027190917;Meat;194.811;2160.521;2009;Medium;OUT018
FDI57;Tier 1;Supermarket Type1;19.85;Low Fat;0.054025644;Seafood;197.2768;6503.5344;1997;Small;OUT046
FDY22;Tier 1;Supermarket Type1;16.5;Regular;0.159720671;Snack Foods;144.5128;3595.32;1997;Small;OUT046
FDR01;Tier 2;Supermarket Type1;5.405;Regular;0.053611144;Canned;197.7742;796.2968;2004;Small;OUT035
FDB37;Tier 1;Supermarket Type1;20.25;Regular;0.022940826;Baking Goods;241.8538;5768.4912;1997;Small;OUT046
FDF04;Tier 3;Supermarket Type2;17.5;Low Fat;0.013692598;Frozen Foods;259.7304;3616.6256;2009;Medium;OUT018
FDQ59;Tier 1;Supermarket Type1;9.8;Regular;0.056386541;Breads;84.6908;503.3448;1997;Small;OUT046
FDV50;Tier 1;Supermarket Type1;14.3;Low Fat;0.122571209;Dairy;122.373;985.384;1997;Small;OUT046
FDR57;Tier 2;Supermarket Type1;5.675;Regular;0.023492524;Snack Foods;155.5288;1414.1592;2004;Small;OUT035
NCD43;Tier 3;Supermarket Type1;8.85;Low Fat;0.016006626;Household;105.6964;210.3928;1987;High;OUT013
FDW20;Tier 2;Supermarket Type1;20.75;Low Fat;0.024144862;Fruits and Vegetables;123.373;2093.941;2004;Small;OUT035
NCO05;Tier 3;Supermarket Type2;7.27;Low Fat;0.046749112;Health and Hygiene;100.4384;1970.768;2009;Medium;OUT018
FDF44;Tier 2;Supermarket Type1;7.17;Regular;0.059716729;Fruits and Vegetables;130.9968;2348.9424;2004;Small;OUT035
FDH44;Tier 1;Supermarket Type1;19.1;Regular;0.025912378;Fruits and Vegetables;146.8418;1765.7016;1999;Medium;OUT049
FDR16;Tier 2;Supermarket Type1;5.845;Regular;0.104998144;Frozen Foods;213.2218;7266.5412;2004;Small;OUT035
FDO31;Tier 3;Supermarket Type2;6.76;Regular;0.029100745;Fruits and Vegetables;80.696;559.272;2009;Medium;OUT018
FDJ15;Tier 2;Supermarket Type1;11.35;Regular;0.023318068;Dairy;182.4608;7534.1928;2004;Small;OUT035
FDF40;Tier 2;Supermarket Type1;20.25;Regular;0.022507877;Dairy;248.1092;4731.1748;2004;Small;OUT035
NCO07;Tier 3;Supermarket Type2;9.06;Low Fat;0.009816092;Others;211.856;3621.952;2009;Medium;OUT018
FDO24;Tier 1;Supermarket Type1;11.1;Low Fat;0.176215665;Baking Goods;158.8604;2693.8268;1997;Small;OUT046
NCY18;Tier 2;Supermarket Type1;7.285;Low Fat;0.031145743;Household;173.6054;2626.581;2004;Small;OUT035
FDS24;Tier 1;Supermarket Type1;20.85;Regular;0.062321222;Baking Goods;87.2514;265.6542;1999;Medium;OUT049
DRC13;Tier 3;Supermarket Type2;8.26;Regular;0.032573725;Soft Drinks;125.073;985.384;2009;Medium;OUT018
FDF22;Tier 3;Supermarket Type2;6.865;Low Fat;0.057062186;Snack Foods;212.0218;2350.9398;2009;Medium;OUT018
NCL53;Tier 1;Supermarket Type1;7.5;Low Fat;0.036234918;Health and Hygiene;175.3028;3896.2616;1997;Small;OUT046
FDT60;Tier 1;Supermarket Type1;12;Low Fat;0.07554831;Baking Goods;121.9388;3219.8088;1997;Small;OUT046
FDF38;Tier 1;Supermarket Type1;11.8;Regular;0.026358005;Canned;39.6138;365.5242;1997;Small;OUT046
DRK23;Tier 3;Supermarket Type2;8.395;Low Fat;0.07226985;Hard Drinks;254.104;3542.056;2009;Medium;OUT018
FDO21;Tier 3;Supermarket Type2;11.6;Regular;0.009802791;Snack Foods;223.0404;1125.202;2009;Medium;OUT018
NCI55;Tier 3;Supermarket Type1;18.6;Low Fat;0.012643035;Household;119.8414;365.5242;1987;High;OUT013
FDH41;Tier 2;Supermarket Type1;9;Low Fat;0.081996013;Frozen Foods;216.2534;4301.068;2004;Small;OUT035
FDH33;Tier 1;Supermarket Type1;12.85;Low Fat;0.121725411;Snack Foods;45.1428;527.3136;1997;Small;OUT046
FDD16;Tier 2;Supermarket Type1;20.5;Low Fat;0.036346224;Frozen Foods;72.9696;596.5568;2004;Small;OUT035
NCA18;Tier 1;Supermarket Type1;10.1;Low Fat;0.056077574;Household;117.8492;1621.8888;1997;Small;OUT046
NCF42;Tier 3;Supermarket Type2;17.35;Low Fat;0.168064909;Household;176.2712;1230.3984;2009;Medium;OUT018
FDV52;Tier 1;Supermarket Type1;20.7;Regular;0.12152072;Frozen Foods;118.0466;1060.6194;1997;Small;OUT046
FDX23;Tier 3;Supermarket Type1;6.445;Low Fat;0.029667053;Baking Goods;94.4436;1134.5232;1987;High;OUT013
NCI43;Tier 2;Supermarket Type1;19.85;Low Fat;0.025963795;Household;46.3376;1150.5024;2004;Small;OUT035
FDI26;Tier 1;Supermarket Type1;5.94;Low Fat;0.034940979;Canned;177.3344;1605.9096;1999;Medium;OUT049
DRC49;Tier 1;Supermarket Type1;8.67;Low Fat;0.065436581;Soft Drinks;142.9128;2013.3792;1997;Small;OUT046
FDB52;Tier 1;Supermarket Type1;17.75;Low Fat;0.03048292;Dairy;257.2672;3068.0064;1999;Medium;OUT049
FDO28;Tier 3;Supermarket Type1;5.765;Low Fat;0.072238195;Frozen Foods;120.0098;1687.1372;1987;High;OUT013
NCU42;Tier 3;Supermarket Type2;9;Low Fat;0.019586115;Household;170.2474;4211.185;2009;Medium;OUT018
FDA01;Tier 3;Supermarket Type2;15;Regular;0.054599767;Canned;59.4904;644.4944;2009;Medium;OUT018
FDF10;Tier 3;Supermarket Type1;15.5;Regular;0.156797787;Snack Foods;148.6418;3972.8286;1987;High;OUT013
FDR43;Tier 1;Supermarket Type1;18.2;Low Fat;0.161489509;Fruits and Vegetables;37.619;366.19;1997;Small;OUT046
NCB07;Tier 1;Supermarket Type1;19.2;Low Fat;0.077628053;Household;197.611;3142.576;1999;Medium;OUT049
NCL19;Tier 2;Supermarket Type1;15.35;Low Fat;0.015673267;Others;145.047;2719.793;2004;Small;OUT035
FDJ34;Tier 1;Supermarket Type1;11.8;Regular;0.093655728;Snack Foods;127.1704;3004.0896;1997;Small;OUT046
FDZ49;Tier 3;Supermarket Type1;11;Regular;0.133034816;Canned;222.0798;2864.9374;1987;High;OUT013
FDI41;Tier 3;Supermarket Type2;18.5;Regular;0.062510529;Frozen Foods;146.8418;2059.9852;2009;Medium;OUT018
FDZ15;Tier 3;Supermarket Type1;13.1;Low Fat;0.020853376;Dairy;117.4782;1906.8512;1987;High;OUT013
FDN32;Tier 1;Supermarket Type1;17.5;Low Fat;0.01558456;Fruits and Vegetables;185.1266;4795.0916;1999;Medium;OUT049
FDK02;Tier 1;Supermarket Type1;12.5;Low Fat;0.112399145;Canned;120.444;1438.128;1999;Medium;OUT049
NCN41;Tier 3;Supermarket Type2;17;Low Fat;0.052421981;Health and Hygiene;123.773;1231.73;2009;Medium;OUT018
FDV11;Tier 2;Supermarket Type1;9.1;Regular;0.081652352;Breads;177.0054;2101.2648;2004;Small;OUT035
FDG47;Tier 2;Supermarket Type1;12.8;Low Fat;0.069605676;Starchy Foods;261.9252;4984.1788;2004;Small;OUT035
FDC38;Tier 1;Supermarket Type1;15.7;Low Fat;0.122684413;Canned;132.2942;2252.4014;1999;Medium;OUT049
FDQ14;Tier 3;Supermarket Type2;9.27;Low Fat;0.062038986;Dairy;148.005;1797.66;2009;Medium;OUT018
FDS37;Tier 1;Supermarket Type1;7.655;Low Fat;0.031994534;Canned;114.3492;1853.5872;1999;Medium;OUT049
FDZ57;Tier 3;Supermarket Type1;10;Regular;0.03773288;Snack Foods;128.2994;1413.4934;1987;High;OUT013
FDH53;Tier 3;Supermarket Type2;20.5;Regular;0.019277945;Frozen Foods;82.8592;1733.7432;2009;Medium;OUT018
FDQ39;Tier 1;Supermarket Type1;14.8;Low Fat;0.081042136;Meat;192.4846;5159.2842;1997;Small;OUT046
NCV29;Tier 1;Supermarket Type1;11.8;Low Fat;0.022879017;Health and Hygiene;176.0686;533.3058;1999;Medium;OUT049
FDA40;Tier 3;Supermarket Type1;16;Regular;0.099188598;Frozen Foods;88.9856;1669.8264;1987;High;OUT013
FDN03;Tier 1;Supermarket Type1;9.8;Regular;0.015089965;Meat;249.6408;1001.3632;1997;Small;OUT046
FDI35;Tier 1;Supermarket Type1;14;Low Fat;0.041355366;Starchy Foods;182.0634;4544.085;1999;Medium;OUT049
NCE30;Tier 1;Supermarket Type1;16;Low Fat;0.099136036;Household;210.3902;1486.7314;1997;Small;OUT046
NCB42;Tier 3;Supermarket Type2;11.8;Low Fat;0.008596051;Health and Hygiene;115.3492;1621.8888;2009;Medium;OUT018
FDK16;Tier 3;Supermarket Type1;9.065;Low Fat;0.115233813;Frozen Foods;94.4094;2856.282;1987;High;OUT013
FDZ55;Tier 2;Supermarket Type1;6.055;Low Fat;0.025403898;Fruits and Vegetables;160.992;2716.464;2004;Small;OUT035
FDX26;Tier 2;Supermarket Type1;17.7;Low Fat;0.087791917;Dairy;180.6292;3101.2964;2004;Small;OUT035
FDT34;Tier 3;Supermarket Type2;9.3;Low Fat;0.175060504;Snack Foods;106.7964;525.982;2009;Medium;OUT018
FDA44;Tier 1;Supermarket Type1;19.7;Low Fat;0.053305463;Fruits and Vegetables;58.193;848.895;1999;Medium;OUT049
NCP05;Tier 1;Supermarket Type1;19.6;Low Fat;0.025286583;Health and Hygiene;151.8024;1366.2216;1997;Small;OUT046
NCK53;Tier 1;Supermarket Type1;11.6;Low Fat;0.037581243;Health and Hygiene;98.9042;1488.063;1997;Small;OUT046
NCP02;Tier 3;Supermarket Type2;7.105;Low Fat;0.044991294;Household;59.2562;651.8182;2009;Medium;OUT018
FDB59;Tier 1;Supermarket Type1;18.25;Low Fat;0.015278899;Snack Foods;199.0084;3174.5344;1997;Small;OUT046
FDW03;Tier 2;Supermarket Type1;5.63;Regular;0.024536636;Meat;106.1306;2090.612;2004;Small;OUT035
FDR59;Tier 1;Supermarket Type1;14.5;Regular;0.063863551;Breads;262.3594;4448.2098;1997;Small;OUT046
FDN10;Tier 2;Supermarket Type1;11.5;Low Fat;0.046115083;Snack Foods;120.2124;1540.6612;2004;Small;OUT035
FDH34;Tier 1;Supermarket Type1;8.63;Low Fat;0.031143591;Snack Foods;183.9582;5386.9878;1999;Medium;OUT049
FDL02;Tier 3;Supermarket Type1;20;Regular;0.10399676;Canned;107.4622;1587.933;1987;High;OUT013
FDG29;Tier 2;Supermarket Type1;17.6;Low Fat;0.056281276;Frozen Foods;40.3454;796.9626;2004;Small;OUT035
FDY47;Tier 1;Supermarket Type1;8.6;Regular;0.054484461;Breads;130.131;1557.972;1997;Small;OUT046
FDS15;Tier 3;Supermarket Type1;9.195;Regular;0.077995641;Meat;107.1596;2804.3496;1987;High;OUT013
FDS52;Tier 3;Supermarket Type2;8.89;Low Fat;0.005496816;Frozen Foods;102.8016;1012.016;2009;Medium;OUT018
FDU15;Tier 1;Supermarket Type1;13.65;Regular;0.026602089;Meat;35.1532;790.9704;1997;Small;OUT046
FDW49;Tier 1;Supermarket Type1;19.5;Low Fat;0.082552214;Canned;179.8002;716.4008;1997;Small;OUT046
FDP48;Tier 1;Supermarket Type1;7.52;Regular;0.044023213;Baking Goods;183.095;5492.85;1997;Small;OUT046
FDX08;Tier 3;Supermarket Type2;12.85;Low Fat;0.022696131;Fruits and Vegetables;179.9318;2706.477;2009;Medium;OUT018
FDX14;Tier 1;Supermarket Type1;13.1;Low Fat;0.07494003;Dairy;75.0354;902.8248;1997;Small;OUT046
FDQ25;Tier 3;Supermarket Type2;8.63;Regular;0.028391879;Canned;173.9422;4138.6128;2009;Medium;OUT018
FDG53;Tier 3;Supermarket Type1;10;Low Fat;0.045818773;Frozen Foods;138.718;1398.18;1987;High;OUT013
NCU53;Tier 2;Supermarket Type1;5.485;Low Fat;0.042743728;Health and Hygiene;166.2842;1989.4104;2004;Small;OUT035
FDD46;Tier 1;Supermarket Type1;6.035;Low Fat;0.141475625;Snack Foods;155.0998;1230.3984;1999;Medium;OUT049
NCP06;Tier 2;Supermarket Type1;20.7;Low Fat;0.039238384;Household;152.8366;2569.3222;2004;Small;OUT035
FDG22;Tier 1;Supermarket Type1;17.6;Regular;0.041381156;Snack Foods;35.019;659.142;1997;Small;OUT046
FDJ38;Tier 3;Supermarket Type2;8.6;Regular;0.040369315;Canned;189.753;2846.295;2009;Medium;OUT018
FDV52;Tier 3;Supermarket Type2;20.7;Regular;0.122015744;Frozen Foods;117.7466;2828.3184;2009;Medium;OUT018
FDI02;Tier 3;Supermarket Type2;15.7;Regular;0.115031783;Canned;114.1202;787.6414;2009;Medium;OUT018
FDO44;Tier 2;Supermarket Type1;12.6;Low Fat;0.087436672;Fruits and Vegetables;109.9228;663.1368;2004;Small;OUT035
FDC34;Tier 1;Supermarket Type1;16;Regular;0.173027688;Snack Foods;155.2972;3583.3356;1999;Medium;OUT049
FDH38;Tier 1;Supermarket Type1;6.425;Low Fat;0.010454459;Canned;115.6808;1406.1696;1999;Medium;OUT049
